Date,country,Grocery & pharmacy,Parks,Residential,Retail & recreation,Transit stations,Workplace
2020-03-25,Aruba,-20.041,-53.777,26.836,-56.411,-59.02,-52.672
2020-03-25,Australia,2.613,-31.644,13.615,-30.621,-48.115,-21.338
2020-03-25,Belarus,9.006,14.303,2.568,-3.237,-3.848,-2.481
2020-03-25,Belgium,-26.65,-15.506,26.474,-75.192,-69.372,-65.294
2020-03-25,Bosnia and Herzegovina,-40.614,-43.474,22.267,-73.162,-67.067,-54.399
2020-03-25,Brazil,-32.192,-58.883,22.55,-69.821,-62.956,-51.416
2020-03-25,Bulgaria,-35.624,-55.012,22.84,-65.222,-63.892,-49.81
2020-03-25,Cambodia,-21.698,-26.645,11.711,-35.559,-50.577,-20.334
2020-03-25,Canada,-18.915,-2.438,22.773,-51.702,-64.979,-56.757
2020-03-25,Chile,-36.618,-60.948,25.335,-63.509,-57.135,-44.226
2020-03-25,Colombia,-54.728,-69.398,32.496,-78.273,-73.655,-70.203
2020-03-25,Croatia,-48.951,-59.075,27.201,-79.5,-81.72,-63.736
2020-03-25,Czechia,-19.836,-15.716,21.065,-63.759,-57.972,-44.762
2020-03-25,Denmark,-18.289,67.154,19.105,-36.52,-59.595,-54.898
2020-03-25,Ecuador,-66.748,-79.539,38.736,-84.495,-83.96,-83.251
2020-03-25,France,-47.315,-66.085,32.473,-83.622,-82.459,-73.398
2020-03-25,Gabon,-22.824,-20.368,15.755,-34.117,-41.27,-28.071
2020-03-25,Germany,-17.976,10.22,17.844,-58.788,-56.412,-43.094
2020-03-25,Greece,-59.217,-64.607,30.062,-81.916,-80.745,-72.506
2020-03-25,Guatemala,-45.305,-52.065,30.842,-67.388,-75.263,-59.765
2020-03-25,Honduras,-58.646,-51.237,27.939,-77.948,-70.311,-70.327
2020-03-25,Hungary,-26.162,-42.497,21.995,-54.89,-57.541,-48.007
2020-03-25,Indonesia,-16.786,-29.032,18.003,-35.101,-48.335,-48.649
2020-03-25,Iraq,-42.391,-46.299,20.348,-66.654,-61.434,-56.558
2020-03-25,Italy,-50.355,-81.505,33.275,-82.722,-81.495,-69.881
2020-03-25,Japan,6.538,23.787,2.991,1.255,-11.882,-4.32
2020-03-25,Kenya,-13.878,-24.674,17.564,-29.13,-24.3,-32.31
2020-03-25,Laos,-9.421,-6.569,7.481,-27.702,-27.415,-14.199
2020-03-25,Latvia,-13.714,27.737,14.808,-32.22,-37.148,-40.44
2020-03-25,Lithuania,-24.533,34.128,21.065,-63.788,-55.356,-52.753
2020-03-25,Luxembourg,-38.207,-47.529,35.509,-81.745,-73.593,-76.426
2020-03-25,Malta,-35.157,-61.147,26.4,-69.425,-57.722,-54.28
2020-03-25,Mexico,-16.206,-34.618,15.138,-35.976,-42.738,-35.425
2020-03-25,Mozambique,-5.638,-15.287,6.253,-16.102,-15.128,-1.003
2020-03-25,Netherlands,-12.626,25.843,18.873,-44.039,-64.177,-51.147
2020-03-25,New Zealand,3.873,-53.287,19.401,-33.011,-57.369,-43.62
2020-03-25,North Macedonia,-29.34,-46.33,22.415,-66.06,-64.388,-53.593
2020-03-25,Norway,-12.935,0.474,20.225,-44.545,-58.136,-52.169
2020-03-25,Papua New Guinea,-13.045,-11.285,NA,-23.236,-42.185,-17.373
2020-03-25,Poland,-27.333,-37.114,19.995,-56.317,-60.874,-43.323
2020-03-25,Qatar,-22.59,-39.244,20.504,-49.35,-49.011,-29.24
2020-03-25,Romania,-40.149,-53.794,20.901,-67.684,-64.061,-51.895
2020-03-25,Singapore,0.558,-11.677,13.208,-14.808,-24.549,-14.051
2020-03-25,Slovakia,-26.946,-32.127,22.241,-69.573,-64.368,-50.976
2020-03-25,Slovenia,-45.815,-59.994,28.128,-78.539,-69.593,-58.099
2020-03-25,South Africa,27.589,-13.882,8.071,1.593,-22.861,-23.715
2020-03-25,South Korea,0.575,52.108,6.202,-17.518,-13.541,-7.083
2020-03-25,Spain,-50.813,-78.358,29.742,-86.876,-81.746,-67.231
2020-03-25,Sweden,-2.41,25.571,11.085,-21.642,-36.635,-27.573
2020-03-25,Tanzania,-0.278,-5.194,4.414,-10.225,-4.623,-12.529
2020-03-25,Thailand,-8.068,-33.271,12.138,-35.315,-41.987,-23.913
2020-03-25,Turkey,-21.373,-38.043,18.78,-57.813,-54.712,-42.984
2020-03-25,United Kingdom,-25.044,-12.886,25.337,-72.159,-66.416,-61.588
2020-03-25,United States,-13.665,-7.791,19.129,-39.676,-46.712,-45.404
2020-03-25,Uruguay,-37.735,-70.096,19.863,-62.439,-56.643,-39.247
2020-03-25,Zambia,-0.285,-7.341,4.91,-4.91,-9.864,-4.692
2020-03-26,Aruba,-15.915,-54.327,27.194,-56.531,-60.604,-54.205
2020-03-26,Australia,1.818,-27.393,15.302,-32.953,-51.864,-25.371
2020-03-26,Belarus,9.548,25.101,2.122,-2.753,-3.082,-3.399
2020-03-26,Belgium,-26.095,-23.185,28.271,-76.835,-70.776,-65.714
2020-03-26,Bosnia and Herzegovina,-40.979,-40.792,22.389,-72.856,-66.597,-55.238
2020-03-26,Brazil,-29.873,-55.038,22.44,-68.84,-62.351,-50.925
2020-03-26,Bulgaria,-32.568,-49.506,21.984,-62.519,-61.738,-48.882
2020-03-26,Cambodia,-23.152,-26.495,12.529,-36.551,-51.936,-20.567
2020-03-26,Canada,-20.839,-10.67,24.17,-53.765,-66.898,-58.971
2020-03-26,Chile,-33.155,-59.828,25.363,-62.137,-55.618,-44.228
2020-03-26,Colombia,-61.995,-74.008,35.352,-82.682,-79.913,-74.861
2020-03-26,Croatia,-49.879,-59.091,27.761,-79.468,-81.713,-64.044
2020-03-26,Czechia,-19.501,-20.469,21.48,-64.405,-59.022,-45.174
2020-03-26,Denmark,-17.179,82.309,19.105,-36.342,-59.322,-54.733
2020-03-26,Ecuador,-68.313,-80.343,39.89,-85.221,-84.604,-83.596
2020-03-26,France,-46.53,-66.804,33.27,-83.962,-82.926,-73.571
2020-03-26,Gabon,-17.687,-15.943,15.781,-31.015,-40.073,-27.839
2020-03-26,Germany,-16.596,6.054,17.977,-58.914,-56.721,-43.609
2020-03-26,Greece,-43.803,-65.882,29.043,-81.4,-79.948,-70.124
2020-03-26,Guatemala,-42.829,-51.602,30.9,-66.264,-74.961,-59.063
2020-03-26,Honduras,-56.215,-51.142,28.579,-77.403,-68.154,-70.054
2020-03-26,Hungary,-24.807,-34.169,22.011,-54.03,-56.589,-48.025
2020-03-26,Indonesia,-17.694,-30.07,17.754,-35.52,-48.539,-43.416
2020-03-26,Iraq,-44.237,-48.447,21.984,-67.961,-61.517,-54.998
2020-03-26,Italy,-51.507,-83.321,34.68,-83.889,-82.737,-71.509
2020-03-26,Japan,10.924,26.131,2.824,0.297,-12.5,-4.863
2020-03-26,Kenya,-18.392,-24.85,18.626,-32.344,-28.228,-35.12
2020-03-26,Laos,-13.706,-7.55,8.793,-32.381,-31.682,-15.786
2020-03-26,Latvia,-13.834,35.601,14.624,-32.332,-36.069,-40.688
2020-03-26,Lithuania,-26.242,36.629,21.065,-64.1,-55.272,-53.186
2020-03-26,Luxembourg,-37.916,-46.841,35.735,-82.173,-74.389,-76.426
2020-03-26,Malta,-29.745,-60.672,27.061,-68.799,-57.767,-54.529
2020-03-26,Mexico,-16.802,-35.775,15.999,-37.024,-45.02,-36.768
2020-03-26,Mozambique,-7.538,-16.228,7.676,-17.493,-16.563,-4.193
2020-03-26,Netherlands,-14.077,16.707,19.836,-46.605,-65.236,-51.928
2020-03-26,New Zealand,-29.633,-66.246,29.439,-66.974,-73.001,-63.386
2020-03-26,North Macedonia,-30.465,-47.043,22.569,-66.711,-64.669,-54.101
2020-03-26,Norway,-11.033,18.77,20.06,-43.665,-56.761,-51.862
2020-03-26,Papua New Guinea,-13.096,-10.05,NA,-23.11,-41.483,-17.008
2020-03-26,Poland,-30.28,-36.355,20.505,-58.481,-61.835,-44.112
2020-03-26,Qatar,-21.479,-44.134,22.362,-50.7,-51.31,-29.756
2020-03-26,Romania,-50.528,-56.261,22.705,-72.382,-67.648,-53.172
2020-03-26,Singapore,2.246,-14.603,13.925,-16.999,-24.965,-15.747
2020-03-26,Slovakia,-26.402,-27.007,22.65,-69.019,-64.04,-51.08
2020-03-26,Slovenia,-48.536,-62.491,28.926,-79.287,-71.002,-58.706
2020-03-26,South Africa,46.869,-12.128,8.327,9.879,-25.457,-33.101
2020-03-26,South Korea,-4.564,25.301,7.659,-22.33,-18.235,-7.438
2020-03-26,Spain,-51.359,-78.341,30.354,-87.136,-82.153,-67.727
2020-03-26,Sweden,-1.159,39.175,10.983,-18.536,-35.572,-28.127
2020-03-26,Tanzania,3.536,-4.201,3.93,-8.218,-2.144,-12.325
2020-03-26,Thailand,-13.855,-37.576,13.96,-40.426,-46.767,-25.44
2020-03-26,Turkey,-20.196,-34.139,19.091,-57.131,-54.887,-43.024
2020-03-26,United Kingdom,-27.233,-11.602,26.788,-73.875,-69.093,-65.263
2020-03-26,United States,-14.152,-0.737,19.678,-40.173,-47.659,-46.337
2020-03-26,Uruguay,-39.732,-70.11,20.637,-63.804,-57.725,-40.458
2020-03-26,Zambia,1.488,-7.985,5.374,-6.337,-9.794,-6.986
2020-03-27,Aruba,-7.447,-50.903,25.81,-51.967,-56.904,-52.579
2020-03-27,Australia,1.745,-26.857,16.368,-34.995,-52.873,-26.656
2020-03-27,Belarus,8.848,33.227,2.007,-5.325,-3.321,-4.717
2020-03-27,Belgium,-22.647,-26.954,30.633,-77.719,-70.706,-65.71
2020-03-27,Bosnia and Herzegovina,-41.343,-38.268,22.619,-72.449,-66.219,-53.256
2020-03-27,Brazil,-26.811,-55.147,22.467,-67.637,-60.95,-48.66
2020-03-27,Bulgaria,-30.323,-45.647,21.931,-61.056,-59.606,-46.88
2020-03-27,Cambodia,-24.806,-26.867,13.063,-37.811,-53.128,-21.235
2020-03-27,Canada,-20.755,-12.557,25.124,-54.392,-67.101,-58.817
2020-03-27,Chile,-37.441,-62.121,28.712,-65.077,-60.203,-47.594
2020-03-27,Colombia,-59.708,-73.885,36.774,-82.339,-80.04,-73.6
2020-03-27,Croatia,-48.286,-54.917,28.508,-78.716,-80.236,-63.1
2020-03-27,Czechia,-17.199,-6.515,21.855,-64.47,-56.875,-44.588
2020-03-27,Denmark,-17.278,93.111,19.196,-37.92,-60.269,-54.678
2020-03-27,Ecuador,-67.057,-80.255,42.746,-85.113,-84.203,-82.762
2020-03-27,France,-46.122,-67.582,36.005,-83.7,-83.383,-73.179
2020-03-27,Gabon,-15.616,-14.863,17.129,-30.33,-39.952,-25.279
2020-03-27,Germany,-15.043,15.218,18.416,-58.894,-56.463,-43.594
2020-03-27,Greece,-22.18,-66.309,27.703,-78.38,-76.365,-58.379
2020-03-27,Guatemala,-41.138,-50.717,31.647,-65.678,-74.579,-56.8
2020-03-27,Honduras,-55.17,-52.922,28.927,-77.321,-68.467,-67.718
2020-03-27,Hungary,-13.713,-16.808,20.269,-47.848,-51.488,-46.51
2020-03-27,Indonesia,-16.686,-32.959,15.566,-35.214,-48.064,-32.712
2020-03-27,Iraq,-45.627,-50.202,19.291,-68.446,-61.403,-42.024
2020-03-27,Italy,-47.688,-82.918,35.667,-83.317,-82.573,-71.665
2020-03-27,Japan,6.524,6.186,4.736,-6.257,-17.651,-6.377
2020-03-27,Kenya,-25.595,-24.78,21.095,-38.456,-33.458,-36.214
2020-03-27,Laos,-17.485,-10.164,10.59,-36.629,-36.82,-14.107
2020-03-27,Latvia,-12.301,35.59,14.537,-32.241,-35.234,-40.261
2020-03-27,Lithuania,-24.141,41.843,21.189,-64.161,-54.49,-52.495
2020-03-27,Luxembourg,-34.165,-40.646,37.895,-81.899,-74.349,-75.707
2020-03-27,Malta,-17.069,-54.468,27.421,-67.302,-55.366,-53.932
2020-03-27,Mexico,-16.709,-36.652,16.889,-38.318,-46.479,-34.847
2020-03-27,Mozambique,-9.065,-18.462,9.017,-21.063,-19.288,-4.719
2020-03-27,Netherlands,-14.012,18.167,20.105,-48.263,-64.419,-49.858
2020-03-27,New Zealand,-52.264,-78.395,37.048,-90.727,-83.891,-73.738
2020-03-27,North Macedonia,-30.644,-50.607,23.866,-66.457,-64.47,-49.59
2020-03-27,Norway,-9.65,20.519,20.307,-42.551,-56.806,-50.666
2020-03-27,Papua New Guinea,-13.548,-9.992,NA,-24.582,-42.743,-14.874
2020-03-27,Poland,-28.735,-30.048,20.782,-57.978,-61.433,-43.068
2020-03-27,Qatar,-31.642,-57.739,21.168,-61.132,-58.63,-31.06
2020-03-27,Romania,-48.409,-55.392,22.274,-71.621,-66.542,-47.421
2020-03-27,Singapore,1.038,-20.229,16.388,-19.28,-26.543,-14.443
2020-03-27,Slovakia,-22.81,-10.105,22.715,-68.371,-62.224,-49.923
2020-03-27,Slovenia,-45.874,-48.97,29.189,-77.647,-66.242,-57.5
2020-03-27,South Africa,-3.396,-31.238,26.334,-34.118,-54.41,-57.474
2020-03-27,South Korea,-4.929,4.012,9.166,-23.512,-20.494,-7.425
2020-03-27,Spain,-50.184,-79.558,32.298,-87.796,-82.632,-67.758
2020-03-27,Sweden,-3.614,44.589,11.146,-18.557,-35.142,-28.238
2020-03-27,Tanzania,0.286,-4.947,4.373,-10.937,-5.229,-12.397
2020-03-27,Thailand,-18.829,-42.662,16.399,-45.379,-52.507,-25.859
2020-03-27,Turkey,-20.785,-36.111,20.67,-58.557,-56.611,-44.04
2020-03-27,United Kingdom,-28.696,-20.605,27.744,-75.144,-70.34,-66.242
2020-03-27,United States,-15.116,-4.456,20.513,-41.283,-48.551,-46.195
2020-03-27,Uruguay,-39.188,-70.221,21.66,-63.801,-58.325,-39.888
2020-03-27,Zambia,-2.799,-7.055,7.452,-12.553,-14.243,-7.959
2020-03-28,Aruba,-8.316,-51.696,22.153,-51.828,-60.357,-51.813
2020-03-28,Australia,-4.64,-31.805,15.744,-38.497,-53.163,-26.712
2020-03-28,Belarus,8.143,46.491,-0.248,-9.78,-3.442,-4.362
2020-03-28,Belgium,-31.587,-35.845,25.823,-80.394,-68.352,-58.396
2020-03-28,Bosnia and Herzegovina,-44.53,-32.037,19.559,-73.186,-64.549,-51.474
2020-03-28,Brazil,-26.865,-60.353,20.561,-68.426,-59.664,-43.425
2020-03-28,Bulgaria,-30.945,-45.653,17.984,-62.728,-57.743,-38.756
2020-03-28,Cambodia,-25.978,-29.44,12.841,-39.525,-54.434,-20.526
2020-03-28,Canada,-24.717,-22.134,20.641,-57.085,-65.165,-51.525
2020-03-28,Chile,-41.482,-67.053,28.203,-68.039,-62.461,-46.559
2020-03-28,Colombia,-60.138,-75.228,33.909,-83.226,-80.174,-69.304
2020-03-28,Croatia,-49.245,-46.228,22.972,-78.605,-76.58,-56.876
2020-03-28,Czechia,-17.538,12.454,16.288,-67.886,-51.206,-34.76
2020-03-28,Denmark,-15.345,81.503,14.604,-41.303,-58.009,-41.483
2020-03-28,Ecuador,-67.204,-80.674,38.184,-85.609,-83.513,-75.813
2020-03-28,France,-53.095,-72.709,29.869,-85.578,-83.292,-65.437
2020-03-28,Gabon,-18,-19.086,16.584,-32.915,-39.264,-22.191
2020-03-28,Germany,-20.982,25.595,15.224,-63.619,-54.639,-37.435
2020-03-28,Greece,-24.316,-64.245,25.58,-79.464,-75.281,-55.464
2020-03-28,Guatemala,-40.287,-50.077,27.124,-65.5,-72.63,-48.709
2020-03-28,Honduras,-57.392,-57.237,27.703,-78.359,-70.532,-63.274
2020-03-28,Hungary,-23.774,-16.86,15.694,-54.901,-49.841,-38.665
2020-03-28,Indonesia,-18.929,-41.159,15.379,-39.327,-49.716,-26.855
2020-03-28,Iraq,-46.718,-50.055,17.794,-68.011,-61.774,-41.825
2020-03-28,Italy,-53.258,-84.285,31.339,-85.335,-81.86,-67.816
2020-03-28,Japan,1.544,-16.443,6.707,-14.982,-27.536,-7.597
2020-03-28,Kenya,-29.206,-22.91,20.739,-42.776,-36.557,-30.425
2020-03-28,Laos,-21.259,-15.835,11.669,-41.158,-42.768,-10.34
2020-03-28,Latvia,-10.522,40.352,9.262,-37.314,-27.688,-31.065
2020-03-28,Lithuania,-25.923,51.43,14.82,-66.225,-49.119,-42.836
2020-03-28,Luxembourg,-41.444,-32.491,30.093,-83.396,-69.896,-68.159
2020-03-28,Malta,-19.843,-47.415,23.774,-69.938,-53.016,-49.815
2020-03-28,Mexico,-14.972,-38.452,14.949,-39.49,-44.609,-25.086
2020-03-28,Mozambique,-5.724,-21.484,8.632,-19.169,-19.428,-2.7
2020-03-28,Netherlands,-17.208,6.353,16.317,-52.47,-61.811,-38.375
2020-03-28,New Zealand,-50.537,-80.044,31.374,-91.184,-84.521,-67.737
2020-03-28,North Macedonia,-36.78,-57.586,22.516,-70.365,-68.799,-47.793
2020-03-28,Norway,-9.623,24.548,15.296,-46.15,-52.983,-41.424
2020-03-28,Papua New Guinea,-18.009,-12.217,NA,-27.7,-44.217,-5.481
2020-03-28,Poland,-33.434,-17.834,16.712,-61.602,-57.988,-34.719
2020-03-28,Qatar,-33.231,-53.055,19.079,-61.254,-58.116,-27.763
2020-03-28,Romania,-47.493,-57.822,18.685,-74.393,-66.577,-40.022
2020-03-28,Singapore,1.951,-19.28,16.476,-21.868,-30.762,-9.983
2020-03-28,Slovakia,-26.445,-1.282,16.742,-71.063,-56.767,-40.937
2020-03-28,Slovenia,-47.596,-31.024,21.626,-77.037,-52.849,-49.539
2020-03-28,South Africa,-57.409,-53.476,33.25,-77.986,-79.068,-64.658
2020-03-28,South Korea,0.025,14.26,8.963,-22.767,-20.161,-7.051
2020-03-28,Spain,-55.462,-83.516,29.203,-90.222,-84.343,-65.733
2020-03-28,Sweden,-4.319,48.725,8.498,-21.183,-31.664,-20.632
2020-03-28,Tanzania,-3.134,-6.606,4.09,-14.302,-8.297,-9.276
2020-03-28,Thailand,-22.157,-49.811,16.416,-49.379,-55.692,-19.045
2020-03-28,Turkey,-25.419,-48.088,21.133,-63.899,-60.918,-42.048
2020-03-28,United Kingdom,-34.592,-41.243,23.51,-79.543,-72.465,-61.65
2020-03-28,United States,-17.624,-18.01,17.626,-45.006,-49.189,-39.287
2020-03-28,Uruguay,-39.519,-73.777,21.068,-66.333,-61.978,-36.375
2020-03-28,Zambia,-2.5,-5.338,9.015,-14.701,-16.879,-3.974
2020-03-29,Aruba,-39.441,-67.087,NA,-71.324,-75.978,-62.786
2020-03-29,Australia,-14.123,-34.015,14.089,-42.91,-55.839,-29.928
2020-03-29,Belarus,6.015,47.109,-2.17,-13.079,-5.23,0.035
2020-03-29,Belgium,-46.013,-53.914,19.492,-83.179,-72.128,-51.729
2020-03-29,Bosnia and Herzegovina,-48.671,-24.766,15.113,-74.826,-61.387,-50.608
2020-03-29,Brazil,-31.713,-66.863,17.76,-70.536,-60.77,-36.873
2020-03-29,Bulgaria,-34.162,-38.359,12.719,-65.52,-57.507,-31.209
2020-03-29,Cambodia,-27.798,-31.603,12.223,-41.638,-56.164,-17.341
2020-03-29,Canada,-31.213,-22.471,15.204,-59.241,-64.8,-44.047
2020-03-29,Chile,-48.656,-70.685,24.684,-70.99,-62.187,-42.574
2020-03-29,Colombia,-64.286,-78.035,28.651,-84.96,-81.33,-62.44
2020-03-29,Croatia,-53.967,-43.05,16.577,-80.616,-74.268,-50.979
2020-03-29,Czechia,-22.418,-6.022,10.786,-72.176,-55.504,-28.743
2020-03-29,Denmark,-18.094,53.775,9.632,-39.836,-58.165,-28.272
2020-03-29,Ecuador,-66.893,-80.202,30.052,-84.898,-81.742,-65.903
2020-03-29,France,-65.251,-79.078,21.263,-87.725,-84.891,-57.791
2020-03-29,Gabon,-22.101,-23.064,15.087,-37.019,-43.21,-18.202
2020-03-29,Germany,-38.152,-14.335,11.433,-72.339,-61.555,-36.039
2020-03-29,Greece,-33.887,-58.411,21.403,-80.048,-75.05,-52.829
2020-03-29,Guatemala,-39.706,-51.638,21.188,-66.128,-70.204,-40.778
2020-03-29,Honduras,-63.158,-60.342,23.436,-81.218,-74.279,-53.37
2020-03-29,Hungary,-40.741,-12.835,11.391,-65.829,-52.059,-31.881
2020-03-29,Indonesia,-23.821,-49.216,14.86,-44.605,-52.297,-19.066
2020-03-29,Iraq,-44.573,-48.531,19.941,-65.976,-61.741,-51.694
2020-03-29,Italy,-71.558,-87.985,25.679,-90.931,-84.202,-64.127
2020-03-29,Japan,-3.55,-23.783,7.231,-22.353,-36.983,-8.196
2020-03-29,Kenya,-31.234,-20.634,18.251,-44.049,-38.053,-23.561
2020-03-29,Laos,-22.992,-18.566,11.123,-44.123,-46.306,-8.341
2020-03-29,Latvia,-16.319,9.246,5.729,-45.598,-37.348,-24.105
2020-03-29,Lithuania,-33.303,9.707,9.809,-69.986,-55.908,-33.626
2020-03-29,Luxembourg,-58.929,-49.769,NA,-87.264,-72.96,-60.688
2020-03-29,Malta,-31.676,-43.644,19.465,-74.094,-54.476,-48.105
2020-03-29,Mexico,-16.747,-43.011,11.846,-42.722,-44.659,-18.586
2020-03-29,Mozambique,-8.489,-22.873,8.851,-22.182,-24.186,-0.102
2020-03-29,Netherlands,-24.429,-16.801,12.227,-60.193,-64.579,-32.703
2020-03-29,New Zealand,-53.826,-79.056,24.091,-91.43,-84.344,-61.168
2020-03-29,North Macedonia,-42.028,-50.91,19.299,-74.51,-71.015,-50.559
2020-03-29,Norway,-21.624,9.532,10.838,-56.949,-54.042,-33.776
2020-03-29,Papua New Guinea,-13.905,-12.831,NA,-24.332,-44.544,6.315
2020-03-29,Poland,-48.03,-38.172,12.685,-71.471,-64.43,-32.259
2020-03-29,Qatar,-26.573,-39.109,20.251,-53.845,-52.674,-27.961
2020-03-29,Romania,-50.887,-59.892,15.683,-78.977,-69.816,-38.14
2020-03-29,Singapore,-1.763,-13.651,14.61,-25.364,-36.602,-11.554
2020-03-29,Slovakia,-59.982,-5.57,10.148,-77.399,-57.79,-36.169
2020-03-29,Slovenia,-71.398,-35.527,13.804,-82.767,-49.756,-43.956
2020-03-29,South Africa,-59.837,-56.722,25.915,-79.563,-79.559,-52.905
2020-03-29,South Korea,6.675,36.321,7.27,-21.006,-18.806,-9.265
2020-03-29,Spain,-67.972,-87.577,23.899,-92.826,-86.887,-63.96
2020-03-29,Sweden,-7.073,46.982,5.686,-23.791,-33.285,-16.233
2020-03-29,Tanzania,-5.731,-6.839,3.299,-15.414,-9.739,-8.069
2020-03-29,Thailand,-25.906,-54.29,15.765,-53.185,-58.974,-17.626
2020-03-29,Turkey,-33.952,-57.181,18.967,-70.874,-67.434,-42.658
2020-03-29,United Kingdom,-42.373,-53.25,17.604,-83.917,-74.388,-56.355
2020-03-29,United States,-20.588,-21.499,13.476,-47.364,-50.325,-35.792
2020-03-29,Uruguay,-42.882,-77.508,20.965,-71.67,-68.028,-34.373
2020-03-29,Zambia,-4.54,-5.357,9.567,-17.704,-20.7,0.041
